SITE_NAME,DATE_OBS,TIME_OBS,RESPIRATION,NEE,GEE,CRTFCN_CODE,REVISION_DATE
'NSA-OBS-FLXTR',13-Jun-94,930,1.712,-0.259,-1.972,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1000,1.668,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1030,1.712,1.337,-0.376,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1100,1.712,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1130,1.717,-2.123,-3.84,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1200,1.779,-7.828,-9.607,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1230,2.023,7.183,5.16,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1300,2.188,-10.261,-12.449,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1330,2.344,-0.315,-2.66,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1400,2.422,-6.997,-9.419,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1430,2.455,-7.721,-10.177,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1500,2.557,-6.672,-9.229,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1530,2.592,-6.05,-8.642,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1600,2.713,-7.73,-10.443,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1630,2.831,-9.144,-11.974,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1700,2.876,-7.246,-10.122,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1730,2.984,-7.416,-10.4,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1800,3.08,-6.034,-9.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,1830,3.145,-7.457,-10.602,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2030,3.49,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2100,3.59,-4.522,-8.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2130,3.637,-6.204,-9.84,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2200,3.646,-3.921,-7.567,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2230,3.665,-4.302,-7.967,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2300,3.703,-2.956,-6.659,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Jun-94,2330,3.656,-2.056,-5.711,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,0,3.618,-3.11,-6.728,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,30,3.544,-1.694,-5.238,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,100,3.472,-0.99,-4.462,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,130,3.339,-0.298,-3.638,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,200,3.245,0.453,-2.792,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,230,3.088,0.998,-2.09,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,300,2.93,2.185,-0.745,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,330,2.816,2.816,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,400,2.684,2.684,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,430,2.585,2.585,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,500,2.435,2.435,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,530,2.422,2.422,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,600,2.435,2.435,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,630,2.396,2.396,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,700,2.331,2.331,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,730,2.319,2.319,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,800,2.351,2.351,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,830,2.383,2.383,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,900,2.396,2.396,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,930,2.396,2.396,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1000,2.403,1.606,-0.797,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1030,2.435,1.342,-1.094,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1100,2.396,0.864,-1.532,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1130,2.293,0.653,-1.64,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1200,2.194,1.714,-0.48,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1230,2.158,1.359,-0.8,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1300,2.128,-1.181,-3.309,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1330,2.128,-0.967,-3.096,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1400,2.116,-0.161,-2.278,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1430,2.134,-1.095,-3.229,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1500,2.194,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1530,2.25,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1600,2.293,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1630,2.3,-3.531,-5.831,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1700,2.312,-2.041,-4.353,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1730,2.319,-3.978,-6.297,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1800,2.344,-3.281,-5.625,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1830,2.357,-2.68,-5.037,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1900,2.37,-2.133,-4.503,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,1930,2.357,-3.553,-5.91,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2000,2.351,-3.18,-5.531,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2030,2.344,-3.322,-5.666,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2100,2.344,-2.61,-4.954,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2130,2.338,-2.593,-4.931,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2200,2.293,-4.097,-6.391,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2230,2.234,-2.775,-5.009,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2300,2.176,-1.37,-3.546,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Jun-94,2330,2.116,-2.023,-4.139,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,0,2.081,-1.038,-3.119,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,30,2.052,-2.253,-4.305,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,100,2.001,-0.251,-2.251,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,130,1.984,-0.295,-2.279,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,200,1.972,-1.167,-3.139,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,230,1.967,1.193,-0.774,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,300,-0.908,-0.908,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,330,0.928,0.928,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,400,0.494,0.494,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,430,-0.199,-0.199,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,500,0.11,0.11,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,530,0.839,0.839,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,600,1.04,1.04,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,630,-0.257,-0.257,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,700,-0.089,-0.089,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,730,-0.339,-0.339,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,800,0.328,0.328,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,830,1.515,1.515,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,900,1.511,1.511,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,930,1.511,1.511,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1000,1.52,-0.836,-2.356,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1030,1.525,-0.665,-2.19,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1100,1.525,-1.203,-2.727,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1130,1.529,-2.285,-3.814,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1200,1.538,-1.873,-3.411,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1230,1.548,-2.894,-4.441,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1300,1.566,-3.897,-5.463,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1330,1.619,-4.677,-6.296,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1400,1.673,-4.271,-5.944,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1430,1.779,-4.299,-6.078,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1500,1.799,-5.193,-6.993,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1530,1.89,-3.887,-5.777,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1600,2.052,-4.788,-6.84,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1630,2.093,-4.51,-6.603,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1700,2.093,-5.063,-7.155,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Jun-94,1730,2.17,-4.971,-7.141,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,1900,4.295,-6.121,-10.416,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,1930,4.428,-8.841,-13.269,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2000,4.35,-5.118,-9.468,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2030,4.485,-6.098,-10.583,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2100,4.778,-7.029,-11.807,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2130,4.718,-5.782,-10.5,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2200,4.485,-2.471,-6.956,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2230,4.671,-4.562,-9.232,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2300,4.827,-4.152,-8.979,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Jun-94,2330,4.6,-3.243,-7.843,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,0,4.6,-2.939,-7.539,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,30,4.647,-1.652,-6.299,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,100,4.624,-0.02,-4.644,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,130,4.531,1.152,-3.378,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,200,4.406,0.812,-3.594,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,230,4.328,1.337,-2.991,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,300,4.252,1.731,-2.52,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,330,4.04,4.04,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,400,3.628,3.628,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,430,3.463,3.463,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,500,3.245,3.245,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,530,3.438,3.438,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,600,4.006,4.006,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,630,2.922,2.922,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,700,2.618,2.618,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,730,3.424,3.424,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,800,3.997,3.997,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,830,3.566,3.566,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,900,3.455,3.455,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,930,2.727,3.115,0.388,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1000,2.691,1.221,-1.47,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1030,2.684,1.09,-1.594,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1100,2.749,-0.993,-3.742,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1130,2.823,-1.771,-4.594,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1200,3,-2.881,-5.881,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1230,3.22,-3.766,-6.986,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1300,3.481,-3.601,-7.081,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1330,3.868,-5.23,-9.099,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1400,4.262,-2.755,-7.017,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1430,4.624,-6.991,-11.615,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1500,4.694,-3.613,-8.308,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1530,4.778,-6.188,-10.967,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1600,4.989,-5.592,-10.581,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1630,5.065,-6.963,-12.028,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1700,5.221,-5.331,-10.552,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1730,5.328,-5.45,-10.778,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1800,5.437,-8.168,-13.604,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1830,5.52,-4.089,-9.609,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1900,5.208,-3.065,-8.273,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,1930,5.247,-3.483,-8.73,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2000,5.274,-5.964,-11.238,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2030,5.437,-7.46,-12.897,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2100,5.576,-8.635,-14.211,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2130,5.409,-3.798,-9.207,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2200,5.355,-6.479,-11.833,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2230,5.382,-5.945,-11.327,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2300,5.195,-5.067,-10.262,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Jun-94,2330,5.116,-5.406,-10.522,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,0,5.116,-4.838,-9.954,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,30,4.976,-3.415,-8.391,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,100,4.588,-0.198,-4.786,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,130,4.44,0.465,-3.975,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,200,4.306,2.129,-2.178,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,230,4.134,3.243,-0.891,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,300,3.948,3.581,-0.368,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,330,4.817,4.817,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,400,2.767,2.767,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,430,3.204,3.204,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,500,3.733,3.733,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,530,4.816,4.816,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,600,4.277,4.277,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,630,3.446,3.446,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,700,3.262,3.262,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,730,3.827,3.827,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,800,3.339,3.339,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,830,3.971,3.971,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,900,4.681,4.681,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,930,4.548,4.548,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1000,3.212,3.843,0.631,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1030,3.178,1.825,-1.354,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1100,3.162,0.084,-3.077,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1130,3.17,-1.016,-4.186,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1200,3.262,-1.871,-5.134,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1230,3.563,-3.489,-7.052,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1300,3.839,-4.624,-8.463,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1330,4.262,-4.684,-8.946,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1400,4.531,-4.761,-9.292,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1430,4.815,-4.829,-9.644,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1500,5.247,-6.595,-11.843,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1530,5.561,-4.915,-10.476,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1600,5.879,-5.241,-11.12,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1630,6.153,-6.027,-12.18,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1700,5.985,-3.715,-9.699,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1730,5.865,-2.896,-8.761,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1800,5.962,-6.341,-12.303,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1830,6.327,-5.21,-11.537,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1900,6.138,-4.576,-10.714,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,1930,6.138,-4.631,-10.768,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2000,6.279,-4.854,-11.133,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2030,6.408,-4.762,-11.17,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2100,6.375,-4.958,-11.333,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2130,6.656,-6.104,-12.76,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2200,6.622,-5.478,-12.1,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2230,6.639,-5.097,-11.736,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2300,6.605,-4.358,-10.963,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Jun-94,2330,6.622,-2.646,-9.268,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,0,6.622,-2.847,-9.469,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,30,6.622,-1.986,-8.608,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,100,6.327,-0.027,-6.354,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,130,6.184,0.447,-5.738,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,200,5.969,0.526,-5.443,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,230,5.969,0.837,-5.133,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,300,5.733,2.76,-2.973,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,330,5.423,5.423,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,400,5.104,5.104,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,430,4.803,4.803,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,500,4.554,4.554,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,530,8.786,8.786,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,600,5.091,5.091,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,630,4.03,4.03,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,700,3.829,3.829,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,730,3.526,3.526,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,800,3.517,3.517,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,830,0.24,0.24,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,900,4.446,4.446,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,930,3.322,5.34,2.018,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1000,3.331,4.183,0.852,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1030,3.262,1.912,-1.35,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1100,2.969,-0.686,-3.655,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1130,2.984,-4.712,-7.696,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1200,3.212,0.942,-2.27,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1230,3.756,-4.09,-7.846,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1300,4.306,-6.527,-10.833,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1330,4.839,-5.627,-10.467,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1400,5.314,-3.968,-9.282,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1430,5.85,-6.05,-11.899,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1500,6.391,-5.937,-12.329,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1530,6.639,-5.086,-11.725,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1600,6.844,-6.883,-13.727,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1630,6.932,-5.252,-12.184,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1700,6.984,-4.673,-11.657,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1730,6.967,-4.709,-11.676,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1800,6.792,-4.72,-11.513,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1830,6.707,-2.002,-8.708,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1900,6.375,-7.241,-13.616,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,1930,7.11,-9.784,-16.894,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2000,7.092,-5.396,-12.487,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2030,7.183,-4.426,-11.609,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2100,7.183,-4.047,-11.23,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2130,7.368,-3.485,-10.853,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2200,7.675,-3.364,-11.038,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2230,7.597,-2.204,-9.801,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2300,7.128,-1.198,-8.326,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Jun-94,2330,6.827,0.145,-6.682,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,0,6.555,0.895,-5.66,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,30,6.359,3.731,-2.628,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,100,6.216,3.34,-2.876,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,130,6.247,0.52,-5.727,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,200,6.184,3.343,-2.841,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,230,5.835,3.14,-2.695,'CPI',21-Oct-99
'NSA-OBS-FLXTR',20-Jun-94,300,5.423,3.089,-2.334,'CPI',21-Oct-99
